,lat_distance,lon_distance,x_distance,el,slope_angle,aspect,cardinal,aspect_x,aspect_y,el_ft,drop,tree_cover
0,0.0,0.0,0.0,3514.70703125,6.21714761886109,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11531.19141640625,,NTL
1,-1.5482834101440435,14.802429076402023,14.883181383025583,3513.085693359375,6.21714761886109,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11525.872066201171,-5.319350205078081,NTL
2,-3.0965666418471303,29.604856446811727,29.766361050752078,3509.921875,12.00110815867334,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11515.492084375,-10.379981826170479,NTL
3,-4.644849471686497,44.40727997518632,44.649536855483845,3506.45556640625,13.11053572969161,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11504.119680488282,-11.37240388671853,NTL
4,-6.193131870901614,59.209699380738186,59.532708514964824,3503.048583984375,12.893712290035792,95.97122960749289,E,-0.10402906279917963,0.9945742577068463,11492.941916279296,-11.177764208985536,NTL
5,-7.741413849004504,74.01211476605015,74.41587613221077,3499.673583984375,12.776668933933433,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11481.869081279297,-11.072834999999031,NTL
6,-9.289695339335967,88.81452548800274,89.29903906065714,3495.70849609375,14.917918398697049,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11468.860262324219,-13.008818955078823,NTL
7,-10.837976229100246,103.61693046820736,104.18219621603231,3491.40478515625,16.128099567630212,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11454.740475332032,-14.119786992187073,NTL
8,-12.386256482795494,118.41932936724707,119.06534725706777,3487.147216796875,15.964042370292278,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11440.77207475586,-13.968400576171916,NTL
9,-13.934536081323694,133.22172200253448,133.94849200018,3482.6826171875,16.698029930652886,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11426.124437773438,-14.647636982421318,NTL
10,-15.482814999943106,148.02410813752513,148.83163020753418,3478.221923828125,16.684239415381455,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11411.489616572266,-14.634821201172599,NTL
11,-17.031093294771146,162.826488308732,163.71476241857005,3474.22265625,15.040739110788587,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11398.36865953125,-13.120957041015572,NTL
12,-18.579371074188774,177.6288635523358,178.5978896751211,3470.6533203125,13.486215619659564,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11386.658239414062,-11.710420117187823,NTL
13,-20.12764838027781,192.4312342648402,193.48101237591746,3466.99951171875,13.793330389733232,95.97122960749289,E,-0.10402906279917963,0.9945742577068463,11374.670678027343,-11.98756138671888,NTL
14,-21.675925228070433,207.2336006016037,208.36413067703836,3463.563720703125,12.999095096566839,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11363.39839743164,-11.272280595703705,NTL
15,-23.22420169208372,222.03596326922863,223.24724528900427,3460.5185546875,11.563428914850409,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11353.407694960937,-9.990702470702672,NTL
16,-24.772477830890306,236.83832282770112,238.13035677485627,3457.565673828125,11.22202304041133,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11343.719765322265,-9.687929638672358,BTL
17,-26.32075363644866,251.64067920013977,253.01346505729353,3454.456787109375,11.798684613989778,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11333.520005419921,-10.19975990234343,BTL
18,-27.86902905592057,266.44303188138264,267.89656962839825,3451.06494140625,12.838385671277715,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11322.39190236328,-11.128103056640612,BTL
19,-29.41730397817421,281.2453798089492,282.77966941989376,3447.04150390625,15.12751632619099,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11309.191647675781,-13.200254687499182,BTL
20,-30.965578258713688,296.04772159555904,297.6627630369948,3442.4501953125,17.144552195221433,95.97122960749289,E,-0.10402906279917963,0.9945742577068463,11294.128298789063,-15.063348886718813,BTL
21,-32.51385191430277,310.8500574131255,312.54585065242605,3438.576416015625,14.589275525557717,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11281.419048720703,-12.709250068359324,BTL
22,-34.06212513101436,325.65238903478513,327.42893404906033,3435.513671875,11.628389258814739,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11271.370675234375,-10.048373486328273,BTL
23,-35.61039800269841,340.45471735779427,342.31201412904886,3432.417236328125,11.752769147758984,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11261.211765634765,-10.158909599609615,BTL
24,-37.158670491640414,355.2570420215819,357.1950905298536,3429.040283203125,12.783895722625697,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11250.132522744141,-11.0792428906243,BTL
25,-38.70694249348465,370.05936202845066,372.07816224833437,3425.085693359375,14.880262923017485,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11237.15814620117,-12.974376542970276,BTL
26,-40.255213914710225,384.8616764842903,386.9612283855032,3420.93505859375,15.582884908021825,95.97122960516154,E,-0.10402906275871072,0.9945742577110792,11223.540577636719,-13.617568564452085,BTL
