,lat_distance,lon_distance,x_distance,el,slope_angle,aspect,cardinal,aspect_x,aspect_y,el_ft,drop,tree_cover
0,0.0,0.0,0.0,3502.123291015625,1.131264466132127,94.71459779987853,E,-0.08219242891381559,0.9966164782047542,11489.906178095704,,NTL
1,-0.9633458944306078,11.680959004230886,11.720615963798103,3502.354736328125,1.131264466132127,94.71459779987853,E,-0.08219242891381559,0.9966164782047542,11490.665513134765,0.7593350390616251,NTL
2,-3.1030535443493523,19.802718461043494,20.119504312945615,3501.70166015625,4.446227366000512,104.75941284661712,E,-0.2547608160710846,0.9670040985408465,11488.52287470703,-2.1426384277347097,NTL
3,-5.24276156915664,27.924479339724353,28.518394132552466,3500.437744140625,8.55800122364431,104.75941284854387,E,-0.2547608161036034,0.9670040985322792,11484.376168486328,-4.146706220702981,NTL
4,-7.382469750634745,36.0462408141945,36.917284568203584,3498.48681640625,13.076990175793776,104.75941284661712,E,-0.2547608160710846,0.9670040985408465,11477.975486738282,-6.400681748045827,NTL
5,-9.522177917134872,44.16800222946881,45.31617494279629,3496.191650390625,15.284065787112175,104.75941285068983,E,-0.2547608161398212,0.9670040985227375,11470.445414267579,-7.5300724707030895,NTL
6,-11.661885974923647,52.28976323444725,53.71506489293581,3493.68310546875,16.62961081780485,104.75941284661712,E,-0.2547608160710846,0.9670040985408465,11462.215279746093,-8.230134521485525,NTL
7,-13.801593876723945,60.411523644991625,62.1139542285154,3491.10693359375,17.05222643844612,104.75941285068983,E,-0.2547608161398212,0.9670040985227375,11453.763272011718,-8.452007734375002,NTL
8,-15.94130159839149,68.53328337303489,70.51284285822285,3488.451416015625,17.54564572974372,104.75941284854387,E,-0.2547608161036034,0.9670040985322792,11445.050943720704,-8.712328291014273,NTL
9,-18.081009095287037,76.65504224901227,78.91173060671599,3485.6162109375,18.653093574490846,104.75941284661712,E,-0.2547608160710846,0.9670040985408465,11435.749089492187,-9.301854228517186,NTL
10,-20.220716315079457,84.77680007083667,87.31061726524388,3482.638671875,19.520227211123,104.75941285068983,E,-0.2547608161398212,0.9670040985227375,11425.980260234375,-9.768829257811376,NTL
11,-22.360423217618365,92.89855669079479,95.70950268073837,3479.571044921875,20.064324196694663,104.75941284661712,E,-0.2547608160710846,0.9670040985408465,11415.915867021484,-10.064393212891446,NTL
12,-24.500129792713246,101.02031206675407,104.10838680986097,3476.527099609375,19.921660264116074,104.75941284854387,E,-0.2547608161036034,0.9670040985322792,11405.929169482422,-9.986697539061424,NTL
13,-26.63983605207724,109.14206624539179,112.50726970073286,3473.53515625,19.60748074597429,104.75941284661712,E,-0.2547608160710846,0.9670040985408465,11396.11308203125,-9.81608745117228,NTL
